,County,num_solar,num_gas,num_oil,num_hydro,num_wind,num_coal,num_biomass,num_storage,num_cogeneration,num_geothermal,num_petcoke,num_nuclear,num_other,Total Households,Median Income,Total Powerplants
517,"Salt Lake County, Utah",1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,376314.0,71471.0,12.0
518,"Etowah County, Alabama",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37091.0,41576.0,1.0
519,"Washoe County, Nevada",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,180851.0,61498.0,8.0
520,"Sumner County, Tennessee",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66063.0,65014.0,2.0
521,"Johnson County, Kansas",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229030.0,82855.0,2.0
522,"Mercer County, Pennsylvania",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46453.0,46785.0,1.0
523,"Kane County, Illinois",0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180787.0,75628.0,5.0
524,"Woodbury County, Iowa",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.0,55273.0,2.0
525,"Barrow County, Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26893.0,59994.0,0.0
526,"Spalding County, Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25151.0,47027.0,0.0
527,"Gwinnett County, Georgia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292679.0,68914.0,0.0
528,"Washington County, Wisconsin",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53985.0,75453.0,2.0
529,"Forsyth County, North Carolina",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144681.0,50185.0,2.0
530,"Adams County, Pennsylvania",1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39527.0,63107.0,6.0
531,"Coconino County, Arizona",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47977.0,54893.0,4.0
532,"Sedgwick County, Kansas",0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196053.0,53923.0,3.0
533,"Jefferson Parish, Louisiana",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168031.0,51494.0,2.0
534,"Clinton County, Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29959.0,62175.0,0.0
535,"Polk County, Oregon",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29260.0,55428.0,3.0
536,"Madison County, Illinois",0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107212.0,57890.0,5.0
537,"Kalamazoo County, Michigan",1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,104075.0,56025.0,5.0
538,"Passaic County, New Jersey",2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168397.0,64233.0,6.0
539,"Hancock County, Indiana",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29239.0,70473.0,1.0
540,"San Patricio County, Texas",0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23075.0,51012.0,6.0
541,"Okaloosa County, Florida",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79011.0,61866.0,1.0
542,"Santa Rosa County, Florida",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62216.0,66059.0,3.0
543,"Harrison County, Mississippi",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78449.0,47365.0,2.0
544,"Fayette County, Kentucky",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129140.0,56137.0,1.0
545,"Charleston County, South Carolina",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158635.0,60555.0,1.0
546,"Wayne County, New York",4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36715.0,51326.0,6.0
547,"Hardin County, Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42911.0,51167.0,0.0
548,"Lafayette Parish, Louisiana",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89465.0,52265.0,2.0
549,"Potter County, Texas",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45130.0,45312.0,2.0
550,"Dauphin County, Pennsylvania",0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110764.0,61622.0,3.0
551,"Forrest County, Mississippi",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28066.0,42389.0,1.0
552,"Scioto County, Ohio",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30424.0,43367.0,1.0
553,"Hays County, Texas",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74995.0,65667.0,1.0
554,"Luzerne County, Pennsylvania",1.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,126811.0,51332.0,10.0
555,"Hendricks County, Indiana",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58285.0,70991.0,1.0
556,"Clark County, Indiana",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44957.0,52036.0,1.0
557,"Hernando County, Florida",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74110.0,44892.0,0.0
558,"Hidalgo County, Texas",0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239825.0,37106.0,4.0
559,"Ramsey County, Minnesota",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211123.0,61962.0,3.0
560,"Beaufort County, South Carolina",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68366.0,58847.0,3.0
561,"Hinds County, Mississippi",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89570.0,45658.0,2.0
562,"Cattaraugus County, New York",3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32360.0,48484.0,4.0
563,"Terrebonne Parish, Louisiana",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40882.0,42857.0,1.0
564,"Williamson County, Texas",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180142.0,81719.0,1.0
565,"Wayne County, Indiana",3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26521.0,45017.0,5.0
566,"Platte County, Missouri",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39407.0,74646.0,2.0
567,"Martin County, Florida",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62496.0,54681.0,2.0
568,"Floyd County, Georgia",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36927.0,45854.0,2.0
569,"Henderson County, North Carolina",2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47920.0,51078.0,3.0
570,"Iredell County, North Carolina",2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65662.0,55690.0,5.0
571,"Davidson County, Tennessee",1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283929.0,58490.0,4.0
572,"Cobb County, Georgia",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277609.0,75654.0,2.0
573,"Cape Girardeau County, Missouri",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29245.0,51140.0,1.0
574,"Jackson County, Michigan",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62220.0,50258.0,1.0
575,"Williamson County, Illinois",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26845.0,50408.0,2.0
576,"Johnson County, Texas",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58859.0,62482.0,1.0
577,"Craighead County, Arkansas",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42115.0,50422.0,1.0
578,"Elmore County, Alabama",0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29176.0,60558.0,4.0
579,"Kendall County, Illinois",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40930.0,91250.0,1.0
580,"Troup County, Georgia",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24716.0,38977.0,2.0
581,"Cass County, North Dakota",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76123.0,64704.0,1.0
582,"Winnebago County, Illinois",1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,113789.0,53337.0,6.0
583,"Gregg County, Texas",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44138.0,47095.0,1.0
584,"Howard County, Indiana",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34243.0,49346.0,1.0
585,"New Hanover County, North Carolina",2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95097.0,52674.0,3.0
586,"Kenton County, Kentucky",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63679.0,58595.0,3.0
587,"Cape May County, New Jersey",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39526.0,66953.0,2.0
588,"Franklin County, Missouri",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40256.0,55290.0,1.0
589,"Mendocino County, California",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32599.0,53024.0,2.0
590,"Buchanan County, Missouri",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33716.0,46052.0,1.0
591,"Shiawassee County, Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27277.0,53361.0,0.0
592,"Hunt County, Texas",2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32943.0,55786.0,3.0
593,"Montgomery County, Texas",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195637.0,76811.0,1.0
594,"Walker County, Alabama",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25231.0,41973.0,1.0
595,"St. Clair County, Alabama",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33241.0,50934.0,1.0
596,"Kanawha County, West Virginia",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75836.0,42197.0,2.0
597,"Cowlitz County, Washington",0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41611.0,49456.0,7.0
598,"Wicomico County, Maryland",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37665.0,54080.0,3.0
599,"Muskegon County, Michigan",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64581.0,49229.0,1.0
600,"Prince William County, Virginia",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141425.0,100845.0,2.0
601,"Rutherford County, Tennessee",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112519.0,68514.0,1.0
602,"Mahoning County, Ohio",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98084.0,43389.0,0.0
603,"Grant County, Washington",0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31123.0,58644.0,5.0
604,"Manatee County, Florida",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144329.0,55268.0,3.0
605,"Monroe County, Florida",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31285.0,65747.0,2.0
606,"Fauquier County, Virginia",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23272.0,98585.0,3.0
607,"Vigo County, Indiana",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41933.0,41125.0,3.0
608,"Clallam County, Washington",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33233.0,47907.0,0.0
609,"Lauderdale County, Mississippi",2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30019.0,46983.0,4.0
610,"Houston County, Georgia",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56860.0,58525.0,2.0
611,"Midland County, Michigan",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34096.0,61624.0,2.0
612,"Rockdale County, Georgia",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29849.0,62429.0,1.0
613,"Strafford County, New Hampshire",0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48988.0,71057.0,3.0
614,"Ward County, North Dakota",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27173.0,64742.0,2.0
615,"Montgomery County, Ohio",0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225106.0,47755.0,4.0
616,"Jones County, Mississippi",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23950.0,39310.0,1.0
617,"Muscogee County, Georgia",1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70306.0,42107.0,4.0
618,"Muskogee County, Oklahoma",0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26122.0,36342.0,3.0
619,"Ouachita Parish, Louisiana",0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58232.0,40161.0,5.0
620,"Nacogdoches County, Texas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22634.0,47589.0,0.0
621,"Van Buren County, Michigan",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29037.0,52971.0,2.0
622,"Orleans Parish, Louisiana",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154560.0,36999.0,1.0
623,"Raleigh County, West Virginia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31593.0,42121.0,0.0
624,"Roanoke County, Virginia",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38687.0,64287.0,1.0
625,"Christian County, Missouri",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32009.0,59161.0,1.0
626,"Hamilton County, Indiana",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118666.0,93604.0,2.0
627,"Macomb County, Michigan",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346457.0,60380.0,1.0
628,"Rogers County, Oklahoma",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34495.0,60735.0,1.0
629,"Vanderburgh County, Indiana",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77174.0,46681.0,2.0
630,"Palm Beach County, Florida",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547824.0,60057.0,3.0
631,"Waukesha County, Wisconsin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159513.0,82248.0,0.0
632,"Wagoner County, Oklahoma",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28307.0,57823.0,1.0
633,"Orange County, North Carolina",3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53607.0,69940.0,4.0
634,"Carbon County, Pennsylvania",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26213.0,49647.0,2.0
635,"Lowndes County, Georgia",2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41585.0,41156.0,5.0
636,"Marion County, Ohio",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24971.0,44766.0,3.0
637,"McCracken County, Kentucky",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26803.0,49436.0,2.0
638,"Bell County, Texas",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122333.0,52479.0,1.0
639,"Sarpy County, Nebraska",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65715.0,80694.0,2.0
640,"Racine County, Wisconsin",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77473.0,60897.0,1.0
641,"Saginaw County, Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80958.0,45331.0,0.0
642,"Coryell County, Texas",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20335.0,52769.0,1.0
643,"Kenosha County, Wisconsin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63546.0,61073.0,0.0
644,"Yellowstone County, Montana",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65962.0,58156.0,3.0
645,"Champaign County, Illinois",2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83080.0,50281.0,5.0
646,"Jefferson County, Arkansas",0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26537.0,37678.0,3.0
647,"Ross County, Ohio",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27914.0,50713.0,1.0
648,"Monroe County, Pennsylvania",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57668.0,61612.0,2.0
649,"Ozaukee County, Wisconsin",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35552.0,82869.0,1.0
650,"Tazewell County, Illinois",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54253.0,60306.0,2.0
651,"Madison County, Tennessee",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36343.0,45013.0,1.0
652,"Floyd County, Indiana",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28614.0,60690.0,1.0
653,"Montgomery County, Virginia",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34336.0,56462.0,2.0
654,"Collin County, Texas",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338769.0,94933.0,2.0
655,"Madison County, Alabama",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147892.0,62312.0,1.0
656,"Erie County, Ohio",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31893.0,54958.0,0.0
657,"Lauderdale County, Alabama",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38215.0,45352.0,2.0
658,"Clark County, Washington",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173579.0,74747.0,1.0
659,"Jefferson County, Missouri",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84301.0,62228.0,1.0
660,"Victoria County, Texas",0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32778.0,51892.0,4.0
661,"DeKalb County, Alabama",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25848.0,39373.0,0.0
662,"Santa Fe County, New Mexico",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60904.0,58821.0,1.0
663,"Sarasota County, Florida",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184614.0,58400.0,0.0
664,"Aiken County, South Carolina",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67790.0,50749.0,2.0
665,"Clearfield County, Pennsylvania",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29098.0,48581.0,1.0
666,"Wichita County, Texas",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48382.0,43295.0,2.0
667,"Thurston County, Washington",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112075.0,71765.0,2.0
668,"Clark County, Ohio",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54026.0,46665.0,1.0
669,"Loudoun County, Virginia",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129769.0,135842.0,1.0
670,"Portage County, Ohio",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62293.0,59402.0,1.0
671,"Columbia County, Florida",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24335.0,40811.0,1.0
672,"DeSoto County, Mississippi",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61764.0,66440.0,1.0
673,"Lehigh County, Pennsylvania",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139466.0,60871.0,2.0
674,"Tooele County, Utah",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20555.0,72386.0,2.0
675,"Henderson County, Texas",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32412.0,44971.0,1.0
676,"Cleveland County, Oklahoma",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106080.0,61213.0,1.0
677,"Knox County, Tennessee",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187098.0,55266.0,1.0
678,"Clermont County, Ohio",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78198.0,65632.0,2.0
679,"Pottawattamie County, Iowa",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36662.0,58633.0,2.0
680,"Washington County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81924.0,60551.0,0.0
681,"Collier County, Florida",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144354.0,66048.0,0.0
682,"Shawnee County, Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73724.0,57095.0,0.0
683,"Putnam County, New York",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34549.0,99479.0,1.0
684,"Coweta County, Georgia",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52796.0,72787.0,1.0
685,"York County, Virginia",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25294.0,83993.0,1.0
