,County,num_solar,num_gas,num_oil,num_hydro,num_wind,num_coal,num_biomass,num_storage,num_cogeneration,num_geothermal,num_petcoke,num_nuclear,num_other
1362,"Luzerne County, Pennsylvania",1,4,2,0,1,0,0,1,0,0,0,1,0
1363,"Jeff Davis County, Georgia",3,0,0,0,0,0,0,0,0,0,0,0,0
1364,"La Paz County, Arizona",1,0,0,1,0,0,0,0,0,0,0,0,0
1365,"Randolph County, Indiana",0,0,0,0,3,0,0,0,0,0,0,0,0
1366,"Hendricks County, Indiana",0,0,1,0,0,0,0,0,0,0,0,0,0
1367,"Henry County, Indiana",1,1,0,0,0,0,0,0,0,0,0,0,0
1368,"Clark County, Indiana",1,0,0,0,0,0,0,0,0,0,0,0,0
1369,"Dickinson County, Kansas",0,0,1,0,0,0,0,0,0,0,0,0,0
1370,"Hernando County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0
1371,"Hidalgo County, Texas",0,3,0,0,1,0,0,0,0,0,0,0,0
1372,"Lafayette County, Missouri",1,1,0,0,0,0,0,0,0,0,0,0,0
1373,"Ramsey County, Minnesota",0,1,1,1,0,0,0,0,0,0,0,0,0
1374,"Albany County, Wyoming",0,0,0,0,2,0,0,0,0,0,0,0,0
1375,"Wyoming County, New York",1,1,0,0,5,0,1,0,0,0,0,0,0
1376,"Morgan County, Georgia",0,0,0,1,0,0,0,0,0,0,0,0,0
1377,"O'Brien County, Iowa",0,0,1,0,2,0,0,0,0,0,0,0,0
1378,"Graham County, Kansas",0,1,0,0,0,0,0,0,0,0,0,0,0
1379,"Tallapoosa County, Alabama",0,1,0,1,0,0,0,0,0,0,0,0,0
1380,"Montmorency County, Michigan",0,0,0,0,0,0,0,0,0,0,0,0,0
1381,"Hillsdale County, Michigan",0,1,0,0,0,0,0,0,0,0,0,0,0
1382,"Logan County, Illinois",0,0,0,0,1,0,0,0,0,0,0,0,0
1383,"Beaufort County, South Carolina",2,0,1,0,0,0,0,0,0,0,0,0,0
1384,"Hinds County, Mississippi",0,2,0,0,0,0,0,0,0,0,0,0,0
1385,"Hardin County, Ohio",1,0,0,0,1,0,0,0,0,0,0,0,0
1386,"Johnson County, Missouri",0,1,0,0,0,0,0,0,0,0,0,0,0
1387,"King William County, Virginia",1,0,0,0,0,0,1,0,0,0,0,0,0
1388,"Calumet County, Wisconsin",0,0,0,0,0,0,2,0,0,0,0,0,0
1389,"Jackson County, Kansas",0,0,1,0,0,0,0,0,0,0,0,0,0
1390,"Cattaraugus County, New York",3,1,0,0,0,0,0,0,0,0,0,0,0
1391,"Abbeville County, South Carolina",0,0,1,1,0,0,0,0,0,0,0,0,0
1392,"Columbia County, Washington",0,0,0,1,3,0,0,0,0,0,0,0,0
1393,"Haskell County, Texas",1,0,0,0,2,0,0,0,0,0,0,0,0
1394,"Boise County, Idaho",0,0,0,1,0,0,0,0,0,0,0,0,0
1395,"Hot Spring County, Arkansas",0,3,0,1,0,0,0,0,0,0,0,0,0
1396,"Terrebonne Parish, Louisiana",0,1,0,0,0,0,0,0,0,0,0,0,0
1397,"Choctaw County, Oklahoma",0,0,0,0,0,1,0,0,0,0,0,0,0
1398,"Stevens County, Kansas",0,0,1,0,0,0,0,0,0,0,0,0,0
1399,"Pierce County, Wisconsin",1,0,0,0,0,0,0,0,0,0,0,0,0
1400,"Emery County, Utah",0,0,0,0,0,2,0,0,0,0,0,0,0
1401,"Beadle County, South Dakota",0,1,0,0,0,0,0,0,0,0,0,0,0
1402,"Reno County, Kansas",1,1,0,0,0,0,0,0,0,0,0,0,0
1403,"Sanpete County, Utah",0,0,0,4,0,0,0,0,0,0,0,0,0
1404,"Williamson County, Texas",1,0,0,0,0,0,0,0,0,0,0,0,0
1405,"Dubois County, Indiana",1,0,0,0,0,0,0,0,0,0,0,0,0
1406,"Miami County, Indiana",1,0,1,0,0,0,0,0,0,0,0,0,0
1407,"Wayne County, Indiana",3,1,0,0,0,1,0,0,0,0,0,0,0
1408,"Platte County, Missouri",0,1,0,0,0,1,0,0,0,0,0,0,0
1409,"Ida County, Iowa",0,0,0,0,2,0,0,0,0,0,0,0,0
1410,"Washington County, Maine",0,0,0,0,2,0,1,0,0,0,0,0,0
1411,"Independence County, Arkansas",0,0,0,3,0,1,0,0,0,0,0,0,0
1412,"Warren County, Iowa",0,0,1,0,0,0,0,0,0,0,0,0,0
1413,"Martin County, Florida",0,1,0,0,0,1,0,0,0,0,0,0,0
1414,"Floyd County, Georgia",0,0,0,1,0,0,1,0,0,0,0,0,0
1415,"Henderson County, North Carolina",2,0,0,1,0,0,0,0,0,0,0,0,0
1416,"Isle of Wight County, Virginia",1,1,0,0,0,0,0,0,0,0,0,0,0
1417,"Wilcox County, Alabama",0,0,0,1,0,0,0,0,0,0,0,0,0
1418,"Natchitoches Parish, Louisiana",0,0,0,0,0,0,1,0,0,0,0,0,0
1419,"Dallas County, Alabama",0,1,0,0,0,0,0,0,0,0,0,0,0
1420,"Cass County, Texas",0,0,0,0,0,0,1,0,0,0,0,0,0
1421,"Saint Lucie County, Florida",2,1,0,0,0,0,0,0,0,0,0,1,0
1422,"Sac County, Iowa",0,0,0,0,1,0,0,0,0,0,0,0,0
1423,"Allen County, Kansas",0,0,1,0,1,0,0,0,0,0,0,0,0
1424,"Iredell County, North Carolina",2,0,2,1,0,0,0,0,0,0,0,0,0
1425,"Madison County, North Carolina",0,0,0,1,0,0,0,0,0,0,0,0,0
1426,"Davidson County, Tennessee",1,2,0,1,0,0,0,0,0,0,0,0,0
1427,"McCormick County, South Carolina",0,0,0,1,0,0,0,0,0,0,0,0,0
1428,"Gadsden County, Florida",0,0,0,1,0,0,0,0,0,0,0,0,0
1429,"Cobb County, Georgia",0,1,1,0,0,0,0,0,0,0,0,0,0
1430,"Cape Girardeau County, Missouri",0,0,1,0,0,0,0,0,0,0,0,0,0
1431,"Jackson County, Indiana",1,0,0,0,0,0,0,0,0,0,0,0,0
1432,"Jackson County, Michigan",0,1,0,0,0,0,0,0,0,0,0,0,0
1433,"Cottonwood County, Minnesota",0,0,3,0,3,0,0,0,0,0,0,0,0
1434,"Pottawatomie County, Kansas",0,1,0,0,0,1,0,0,0,0,0,0,0
1435,"Pershing County, Nevada",0,0,0,0,0,0,0,0,0,1,0,0,0
1436,"Marion County, South Carolina",1,0,0,0,0,0,0,0,0,0,0,0,0
1437,"Wayne County, Georgia",0,0,0,0,0,0,1,0,0,0,0,0,0
1438,"Hodgeman County, Kansas",0,0,1,0,0,0,0,0,0,0,0,0,0
1439,"Williamson County, Illinois",1,0,0,0,0,1,0,0,0,0,0,0,0
1440,"Putnam County, West Virginia",0,0,0,1,0,1,0,0,0,0,0,0,0
1441,"Mecklenburg County, Virginia",0,0,0,1,0,0,0,0,0,0,0,0,0
1442,"Buffalo County, Wisconsin",0,0,0,0,0,1,0,0,0,0,0,0,0
1443,"Hawkins County, Tennessee",0,1,0,0,0,0,0,0,0,0,0,0,0
1444,"Stanton County, Kansas",0,0,1,0,0,0,0,0,0,0,0,0,0
1445,"Johnson County, Texas",0,1,0,0,0,0,0,0,0,0,0,0,0
1446,"Elk County, Pennsylvania",0,0,0,0,0,0,1,0,0,0,0,0,0
1447,"Humphreys County, Tennessee",0,1,0,0,0,0,0,0,0,0,0,0,0
1448,"Craighead County, Arkansas",0,1,0,0,0,0,0,0,0,0,0,0,0
1449,"Massac County, Illinois",0,1,0,0,0,1,0,0,0,0,0,0,0
1450,"Elmore County, Alabama",0,0,0,4,0,0,0,0,0,0,0,0,0
1451,"Wheatland County, Montana",0,0,0,0,4,0,0,0,0,0,0,0,0
1452,"Sedgwick County, Colorado",0,0,1,0,0,0,0,0,0,0,0,0,0
1453,"Clark County, Missouri",0,0,1,0,0,0,0,0,0,0,0,0,0
1454,"Petersburg Borough, Alaska",0,0,2,0,0,0,0,0,0,0,0,0,0
1455,"Kalkaska County, Michigan",0,1,0,0,0,0,0,0,0,0,0,0,0
1456,"Dukes County, Massachusetts",3,0,2,0,0,0,0,0,0,0,0,0,0
1457,"Buffalo County, Nebraska",1,0,0,1,0,0,0,0,0,0,0,0,0
1458,"Woodward County, Oklahoma",0,1,0,0,3,0,0,0,0,0,0,0,0
1459,"Kemper County, Mississippi",0,2,0,0,0,0,0,0,0,0,0,0,0
1460,"Kendall County, Illinois",0,1,0,0,0,0,0,0,0,0,0,0,0
1461,"Hancock County, Kentucky",0,0,0,0,0,1,1,0,0,0,0,0,0
1462,"Dunklin County, Missouri",0,2,1,0,0,0,0,0,0,0,0,0,0
1463,"Kent County, Maryland",4,0,0,0,0,0,0,0,0,0,0,0,0
1464,"Livingston County, Kentucky",0,0,0,2,0,0,0,0,0,0,0,0,0
1465,"Lee County, Iowa",0,1,0,1,0,0,0,0,0,0,0,0,0
1466,"Jefferson County, Idaho",0,0,0,0,0,0,1,0,0,0,0,0,0
1467,"Stevens County, Washington",0,0,0,2,0,0,0,0,0,0,0,0,0
1468,"Pittsburg County, Oklahoma",0,1,0,0,0,0,0,0,0,0,0,0,0
1469,"Kimball County, Nebraska",0,0,1,0,1,0,0,0,0,0,0,0,0
1470,"Troup County, Georgia",1,0,0,1,0,0,0,0,0,0,0,0,0
1471,"Cass County, North Dakota",0,0,1,0,0,0,0,0,0,0,0,0,0
1472,"King and Queen County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0
1473,"Aleutians East, Alaska",0,0,2,0,0,0,0,0,0,0,0,0,0
1474,"Kingfisher County, Oklahoma",0,1,0,0,2,0,0,0,0,0,0,0,0
1475,"Kingman County, Kansas",0,1,0,0,0,0,0,0,0,0,0,0,0
1476,"Camden County, Georgia",1,0,1,0,0,0,0,0,0,0,0,0,0
1477,"Keith County, Nebraska",0,0,0,1,0,0,0,0,0,0,0,0,0
1478,"Roane County, Tennessee",0,0,0,1,0,1,0,0,0,0,0,0,0
1479,"Marion County, Illinois",0,1,0,0,0,0,0,0,0,0,0,0,0
1480,"Winnebago County, Illinois",1,3,0,1,0,0,1,0,0,0,0,0,0
1481,"Taos County, New Mexico",2,0,0,0,0,0,0,0,0,0,0,0,0
1482,"Carlton County, Minnesota",0,0,1,3,0,0,0,0,0,0,0,0,0
1483,"Gregg County, Texas",0,1,0,0,0,0,0,0,0,0,0,0,0
1484,"Marion County, Iowa",0,0,2,0,0,0,0,1,0,0,0,0,0
1485,"Howard County, Indiana",1,0,0,0,0,0,0,0,0,0,0,0,0
1486,"New Hanover County, North Carolina",2,1,0,0,0,0,0,0,0,0,0,0,0
1487,"Kenton County, Kentucky",3,0,0,0,0,0,0,0,0,0,0,0,0
1488,"St. Mary Parish, Louisiana",0,2,0,0,0,0,0,0,1,0,0,0,1
1489,"Cape May County, New Jersey",2,0,0,0,0,0,0,0,0,0,0,0,0
1490,"Linn County, Kansas",0,0,0,0,0,1,0,0,0,0,0,0,0
1491,"Otero County, Colorado",0,0,2,0,0,0,0,0,0,0,0,0,0
1492,"Macon County, Missouri",1,1,4,0,0,0,0,0,0,0,0,0,0
1493,"Chambers County, Alabama",1,0,0,0,0,0,0,0,0,0,0,0,0
1494,"Franklin County, Missouri",0,0,0,0,0,1,0,0,0,0,0,0,0
1495,"Caroline County, Virginia",0,1,0,0,0,0,0,0,0,0,0,0,0
1496,"Teton County, Wyoming",0,0,2,0,0,0,0,0,0,0,0,0,0
1497,"Mendocino County, California",0,0,0,2,0,0,0,0,0,0,0,0,0
1498,"Kingsbury County, South Dakota",0,0,1,0,0,0,0,0,0,0,0,0,0
1499,"Buchanan County, Missouri",0,1,0,0,0,0,0,0,0,0,0,0,0
1500,"Mason County, Michigan",0,1,0,1,1,0,0,0,0,0,0,0,0
1501,"Lanier County, Georgia",1,0,0,0,0,0,0,0,0,0,0,0,0
1502,"Dawson County, Texas",2,0,0,0,1,0,0,0,0,0,0,0,0
1503,"Decatur County, Iowa",0,0,1,0,0,0,0,0,0,0,0,0,0
1504,"Menard County, Texas",1,0,0,0,0,0,0,0,0,0,0,0,0
1505,"Fillmore County, Minnesota",0,1,2,0,0,0,0,0,0,0,0,0,0
1506,"Harrison County, Indiana",1,0,0,0,0,0,0,0,0,0,0,0,0
1507,"Cavalier County, North Dakota",0,0,0,0,3,0,0,0,0,0,0,0,0
1508,"Schleicher County, Texas",0,0,0,0,2,0,0,0,0,0,0,0,0
1509,"Payette County, Idaho",0,1,0,0,0,0,0,0,0,0,0,0,0
1510,"Andrews County, Texas",1,0,0,0,0,0,0,0,0,0,0,0,0
1511,"Boone County, Nebraska",0,0,0,0,2,0,0,0,0,0,0,0,0
1512,"Pawnee County, Kansas",0,0,1,0,0,0,0,0,0,0,0,0,0
1513,"Bent County, Colorado",0,0,1,0,1,0,0,0,0,0,0,0,0
1514,"San Miguel County, New Mexico",4,0,0,0,0,0,0,0,0,0,0,0,0
1515,"San Juan County, Utah",0,0,0,0,1,0,0,0,0,0,0,0,0
1516,"Hardeman County, Tennessee",1,0,0,0,0,0,0,0,0,0,0,0,0
1517,"Laurel County, Kentucky",0,0,0,1,0,0,0,0,0,0,0,0,0
1518,"Barbour County, West Virginia",0,0,0,0,1,0,0,0,0,0,0,0,0
1519,"Pocahontas County, Iowa",0,0,2,0,2,0,0,0,0,0,0,0,0
1520,"Rock County, Minnesota",0,0,1,0,3,0,0,1,0,0,0,0,0
1521,"Lawrence County, Indiana",1,1,0,0,0,0,0,0,0,0,0,0,0
1522,"Dearborn County, Indiana",0,1,0,0,0,0,0,0,0,0,0,0,0
1523,"Chilton County, Alabama",0,0,0,2,0,0,0,0,0,0,0,0,0
1524,"Perry County, Mississippi",0,0,0,0,0,0,1,0,0,0,0,0,0
1525,"Laclede County, Missouri",1,0,0,0,0,0,0,0,0,0,0,0,0
1526,"Crawford County, Arkansas",0,0,0,1,0,0,0,0,0,0,0,0,0
1527,"Sullivan County, New Hampshire",0,0,0,1,1,0,0,0,0,0,0,0,0
1528,"Shiawassee County, Michigan",0,0,0,0,0,0,0,0,0,0,0,0,0
1529,"Hunt County, Texas",2,1,0,0,0,0,0,0,0,0,0,0,0
1530,"Richland County, Montana",0,0,0,0,0,2,0,0,0,0,0,0,0
1531,"Montgomery County, Texas",0,1,0,0,0,0,0,0,0,0,0,0,0
1532,"Walker County, Alabama",0,0,0,1,0,0,0,0,0,0,0,0,0
1533,"Lincoln County, Montana",0,0,0,1,0,0,0,0,0,0,0,0,0
1534,"Hidalgo County, New Mexico",0,2,0,0,0,0,0,0,0,1,0,0,0
1535,"Limestone County, Texas",0,0,0,0,0,1,0,0,0,0,0,0,0
1536,"Lincoln County, Kansas",0,0,1,0,2,0,0,0,0,0,0,0,0
1537,"Williams County, North Dakota",0,1,2,0,1,0,0,0,0,0,0,0,0
1538,"Washita County, Oklahoma",0,0,0,0,2,0,0,0,0,0,0,0,0
1539,"Lincoln County, Washington",0,0,0,2,0,0,0,0,0,0,0,0,0
1540,"Blaine County, Idaho",0,0,0,2,0,0,0,0,0,0,0,0,0
1541,"Candler County, Georgia",1,0,0,0,0,0,0,0,0,0,0,0,0
1542,"Livingston County, Illinois",0,0,0,0,1,0,0,0,0,0,0,0,0
1543,"Jasper County, Georgia",0,0,0,1,0,0,0,0,0,0,0,0,0
1544,"St. Clair County, Alabama",0,0,0,1,0,0,0,0,0,0,0,0,0
1545,"Comanche County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
1546,"Dodge County, Nebraska",0,0,0,0,0,1,0,0,0,0,0,0,0
1547,"Kanawha County, West Virginia",0,0,0,2,0,0,0,0,0,0,0,0,0
1548,"Morris County, Texas",0,1,0,0,0,0,0,0,0,0,0,0,0
1549,"McKenzie County, North Dakota",0,1,0,0,0,0,0,0,0,0,0,0,0
1550,"Cowlitz County, Washington",0,3,0,3,0,0,1,0,0,0,0,0,0
1551,"Wicomico County, Maryland",3,0,0,0,0,0,0,0,0,0,0,0,0
1552,"Mitchell County, Texas",0,1,0,0,2,0,0,0,0,0,0,0,0
1553,"Crosby County, Texas",0,0,0,0,4,0,0,0,0,0,0,0,0
1554,"Muskegon County, Michigan",0,1,0,0,0,0,0,0,0,0,0,0,0
1555,"Los Alamos County, New Mexico",1,0,0,0,0,0,0,0,0,0,0,0,0
1556,"DeKalb County, Missouri",0,0,0,0,2,0,0,0,0,0,0,0,0
1557,"Louisa County, Iowa",0,0,0,0,0,1,0,0,0,0,0,0,0
1558,"Lincoln Parish, Louisiana",0,1,0,0,0,0,0,0,0,0,0,0,0
1559,"Alleghany County, Virginia",0,0,1,0,0,0,0,0,0,0,0,0,0
1560,"Garfield County, Washington",0,0,0,1,1,0,0,0,0,0,0,0,0
1561,"Page County, Virginia",0,0,0,2,0,0,0,0,0,0,0,0,0
1562,"Winneshiek County, Iowa",0,0,0,0,1,0,0,0,0,0,0,0,0
1563,"Burt County, Nebraska",0,0,1,0,0,0,0,0,0,0,0,0,0
1564,"Prince William County, Virginia",0,0,2,0,0,0,0,0,0,0,0,0,0
1565,"Rutherford County, Tennessee",0,1,0,0,0,0,0,0,0,0,0,0,0
1566,"Madison County, Iowa",0,0,1,0,1,0,0,0,0,0,0,0,0
1567,"Watonwan County, Minnesota",0,1,1,0,0,0,0,0,0,0,0,0,0
1568,"Madison County, Montana",0,0,0,1,0,0,0,0,0,0,0,0,0
1569,"Madison County, Nebraska",0,0,1,0,0,0,0,0,0,0,0,0,0
1570,"Benton County, Mississippi",0,1,0,0,0,0,0,0,0,0,0,0,0
1571,"Golden Valley County, Montana",1,0,0,0,0,0,0,0,0,0,0,0,0
1572,"Mahoning County, Ohio",0,0,0,0,0,0,0,0,0,0,0,0,0
1573,"Grant County, Washington",0,0,0,5,0,0,0,0,0,0,0,0,0
1574,"Robertson County, Texas",0,0,0,0,0,2,0,0,0,0,0,0,0
1575,"Mono County, California",0,0,0,4,0,0,0,0,0,3,0,0,0
1576,"Manatee County, Florida",1,1,1,0,0,0,0,0,0,0,0,0,0
1577,"Greer County, Oklahoma",0,1,0,0,0,0,0,0,0,0,0,0,0
1578,"Schoolcraft County, Michigan",0,0,1,0,0,0,0,0,0,0,0,0,0
1579,"Monroe County, Florida",0,0,2,0,0,0,0,0,0,0,0,0,0
1580,"Linn County, Missouri",0,0,1,0,0,0,0,0,0,0,0,0,0
1581,"Parmer County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
1582,"Love County, Oklahoma",1,0,0,0,0,0,0,0,0,0,0,0,0
1583,"Switzerland County, Indiana",0,0,0,1,0,0,0,0,0,0,0,0,0
1584,"Chesterfield County, South Carolina",0,0,0,0,0,0,1,0,0,0,0,0,0
1585,"Falls County, Texas",1,0,0,0,0,0,0,0,0,0,0,0,0
1586,"Fauquier County, Virginia",1,2,0,0,0,0,0,0,0,0,0,0,0
1587,"Saline County, Missouri",1,1,0,0,0,0,0,0,0,0,0,0,0
1588,"Marshall County, Kansas",0,0,0,0,1,0,0,0,0,0,0,0,0
1589,"Rusk County, Texas",0,1,0,0,0,1,0,0,0,0,0,0,0
1590,"Goochland County, Virginia",1,0,1,0,0,0,0,0,0,0,0,0,0
1591,"Henry County, Virginia",0,0,0,2,0,0,0,0,0,0,0,0,0
1592,"Dickens County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
1593,"McClain County, Oklahoma",0,1,0,0,0,0,0,0,0,0,0,0,0
1594,"Ouachita County, Arkansas",0,1,0,0,0,0,0,0,0,0,0,0,0
1595,"Terrell County, Georgia",1,0,0,0,0,0,0,0,0,0,0,0,0
1596,"Red Willow County, Nebraska",0,0,1,0,0,0,0,0,0,0,0,0,0
1597,"Vigo County, Indiana",1,2,0,0,0,0,0,0,0,0,0,0,0
1598,"Clayton County, Iowa",1,0,2,0,0,0,0,0,0,0,0,0,0
1599,"Clallam County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,0
1600,"Hamilton County, Illinois",0,0,1,0,0,0,0,0,0,0,0,0,0
1601,"Montezuma County, Colorado",0,0,0,2,0,0,0,0,0,0,0,0,0
1602,"McPherson County, Kansas",0,2,0,0,0,0,0,0,0,0,0,0,0
1603,"Russell County, Alabama",0,0,0,0,0,0,1,0,0,0,0,0,0
1604,"Meade County, Kansas",0,1,0,0,0,0,0,0,0,0,0,0,0
1605,"Taylor County, Wisconsin",1,0,0,0,0,0,0,0,0,0,0,0,0
1606,"Wyoming County, Pennsylvania",0,2,0,0,1,0,0,0,0,0,0,0,0
1607,"Bracken County, Kentucky",0,0,0,1,0,0,0,0,0,0,0,0,0
1608,"Scotland County, Missouri",0,0,1,0,0,0,0,0,0,0,0,0,0
1609,"Saint Louis County, Missouri",0,0,0,0,0,1,0,0,0,0,0,0,0
1610,"Lauderdale County, Mississippi",2,1,1,0,0,0,0,0,0,0,0,0,0
1611,"Sullivan County, Indiana",1,1,0,0,0,1,0,0,0,0,0,0,0
1612,"Hemphill County, Texas",0,1,0,0,1,0,0,0,0,0,0,0,0
1613,"Houston County, Georgia",0,2,0,0,0,0,0,0,0,0,0,0,0
1614,"Midland County, Michigan",0,1,0,1,0,0,0,0,0,0,0,0,0
1615,"Custer County, Montana",0,1,0,0,0,0,0,0,0,0,0,0,0
1616,"Jefferson County, West Virginia",0,0,0,1,0,0,0,0,0,0,0,0,0
1617,"Roosevelt County, New Mexico",0,0,0,0,2,0,0,0,0,0,0,0,0
1618,"Rockdale County, Georgia",0,0,0,1,0,0,0,0,0,0,0,0,0
1619,"Strafford County, New Hampshire",0,0,0,3,0,0,0,0,0,0,0,0,0
1620,"Minidoka County, Idaho",0,0,0,1,0,0,0,0,0,0,0,0,0
1621,"Franklin County, Idaho",0,0,0,2,0,0,0,0,0,0,0,0,0
1622,"Ottawa County, Kansas",0,1,0,0,0,0,0,0,0,0,0,0,0
1623,"Woodford County, Illinois",0,0,0,0,1,0,0,0,0,0,0,0,0
1624,"Ward County, North Dakota",0,0,0,0,2,0,0,0,0,0,0,0,0
1625,"Oscoda County, Michigan",0,0,0,1,0,0,0,0,0,0,0,0,0
1626,"Randolph County, Missouri",0,0,1,0,0,1,0,0,0,0,0,0,0
1627,"York County, Nebraska",0,0,1,0,0,0,0,0,0,0,0,0,0
1628,"Monroe County, Missouri",0,0,1,0,0,0,0,0,0,0,0,0,0
1629,"Huron County, Ohio",1,0,0,0,0,0,0,0,0,0,0,0,0
1630,"Highland County, Virginia",0,0,1,0,0,0,0,0,0,0,0,0,0
1631,"Iowa County, Wisconsin",0,0,0,0,1,0,0,0,0,0,0,0,0
1632,"Wells County, Indiana",0,1,0,0,0,0,0,0,0,0,0,0,0
1633,"Montgomery County, Ohio",0,3,1,0,0,0,0,0,0,0,0,0,0
1634,"Kanabec County, Minnesota",0,0,1,0,0,0,0,0,0,0,0,0,0
1635,"Rowan County, Kentucky",0,0,0,0,0,0,0,0,0,0,0,0,0
1636,"Redwood County, Minnesota",1,1,1,0,1,0,0,0,0,0,0,0,0
1637,"Jones County, Mississippi",0,1,0,0,0,0,0,0,0,0,0,0,0
1638,"Jessamine County, Kentucky",0,0,0,1,0,0,0,0,0,0,0,0,0
1639,"Lake County, Colorado",0,0,0,2,0,0,0,0,0,0,0,0,0
1640,"Uinta County, Wyoming",0,0,0,0,3,0,0,0,0,0,0,0,0
1641,"Mason County, West Virginia",0,0,0,0,0,1,0,0,0,0,0,0,0
1642,"Tucker County, West Virginia",0,0,0,0,1,0,0,0,0,0,0,0,0
1643,"Boundary County, Idaho",0,0,0,2,0,0,0,0,0,0,0,0,0
1644,"Henry County, Iowa",0,0,1,0,1,0,0,0,0,0,0,0,0
1645,"Grant County, West Virginia",0,0,0,0,2,1,0,0,0,0,0,0,0
1646,"McNairy County, Tennessee",4,0,0,0,0,0,0,0,0,0,0,0,0
1647,"Clay County, Arkansas",0,0,1,0,0,0,0,0,0,0,0,0,0
1648,"Muscogee County, Georgia",1,0,0,2,0,0,1,0,0,0,0,0,0
1649,"Muskogee County, Oklahoma",0,2,0,1,0,0,0,0,0,0,0,0,0
1650,"Yoakum County, Texas",0,3,0,0,0,0,0,0,0,0,0,0,0
1651,"Stillwater County, Montana",0,0,0,1,1,0,0,0,0,0,0,0,0
1652,"Humboldt County, Nevada",0,0,0,0,0,1,0,0,0,1,0,0,0
1653,"Ouachita Parish, Louisiana",0,4,0,0,0,0,1,0,0,0,0,0,0
1654,"Nacogdoches County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
1655,"Bristol Bay, Alaska",0,0,1,0,0,0,0,0,0,0,0,0,0
1656,"Pike County, Arkansas",0,0,0,1,0,0,0,0,0,0,0,0,0
1657,"Toole County, Montana",0,0,0,0,3,0,0,0,0,0,0,0,0
1658,"Otoe County, Nebraska",0,3,0,0,0,1,0,0,0,0,0,0,0
1659,"Alger County, Michigan",0,0,0,0,0,1,0,0,0,0,0,0,0
1660,"Vernon County, Missouri",0,0,1,0,0,0,0,0,0,0,0,0,0
1661,"Van Buren County, Michigan",0,1,0,0,0,0,0,0,0,0,0,1,0
1662,"McHenry County, North Dakota",0,0,0,0,2,0,0,0,0,0,0,0,0
1663,"Chickasaw County, Iowa",0,1,0,0,0,0,0,0,0,0,0,0,0
1664,"Crawford County, Iowa",0,0,1,0,2,0,0,0,0,0,0,0,0
1665,"Spencer County, Indiana",1,0,0,0,0,1,0,0,0,0,0,0,0
1666,"New Madrid County, Missouri",0,0,0,0,0,1,0,0,0,0,0,0,0
1667,"Wetzel County, West Virginia",0,0,0,1,0,0,0,0,0,0,0,0,0
1668,"Orleans Parish, Louisiana",1,0,0,0,0,0,0,0,0,0,0,0,0
1669,"Raleigh County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0
1670,"Dillingham, Alaska",0,0,2,0,0,0,0,0,0,0,0,0,0
1671,"Brown County, Minnesota",0,0,3,0,0,0,0,0,0,0,0,0,0
1672,"Luce County, Michigan",0,0,1,0,0,0,0,0,0,0,0,0,0
1673,"Lake and Peninsula, Alaska",0,0,1,0,0,0,0,0,0,0,0,0,0
1674,"Jasper County, Illinois",0,0,0,0,0,1,0,0,0,0,0,0,0
1675,"Roanoke County, Virginia",0,0,0,1,0,0,0,0,0,0,0,0,0
1676,"Camden County, Missouri",0,0,0,1,0,0,0,0,0,0,0,0,0
1677,"Marion County, Tennessee",0,0,0,2,0,0,0,0,0,0,0,0,0
1678,"Christian County, Missouri",1,0,0,0,0,0,0,0,0,0,0,0,0
1679,"Hamilton County, Indiana",1,1,0,0,0,0,0,0,0,0,0,0,0
1680,"Park County, Colorado",0,0,0,1,0,0,0,0,0,0,0,0,0
1681,"Cooke County, Texas",1,0,0,0,2,0,0,0,0,0,0,0,0
1682,"Macomb County, Michigan",0,1,0,0,0,0,0,0,0,0,0,0,0
1683,"Rogers County, Oklahoma",0,1,0,0,0,0,0,0,0,0,0,0,0
1684,"Richmond County, Virginia",0,0,1,0,0,0,0,0,0,0,0,0,0
1685,"Winkler County, Texas",1,0,0,0,1,0,0,0,0,0,0,0,0
1686,"Union County, Georgia",0,0,0,1,0,0,0,0,0,0,0,0,0
1687,"Southampton County, Virginia",1,0,1,0,0,0,0,0,0,0,0,0,0
1688,"Sanders County, Montana",0,0,0,2,0,0,0,0,0,0,0,0,0
1689,"Saint Charles County, Missouri",1,0,0,0,0,1,0,0,0,0,0,0,0
1690,"Uvalde County, Texas",1,0,0,0,0,0,0,0,0,0,0,0,0
1691,"Hughes County, South Dakota",1,0,0,1,0,0,0,0,0,0,0,0,0
1692,"Vanderburgh County, Indiana",2,0,0,0,0,0,0,0,0,0,0,0,0
1693,"Cass County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0
1694,"Carroll County, Indiana",0,0,0,1,0,0,0,0,0,0,0,0,0
1695,"Decatur County, Kansas",0,0,1,0,0,0,0,0,0,0,0,0,0
1696,"Polk County, Tennessee",0,0,0,3,0,0,0,0,0,0,0,0,0
