,State,Year,Fuel Type,Capacity (MWh)
4635,ND,1999,Coal,4103.0
4636,ND,1999,Petroleum,64.0
4637,ND,1999,Natural Gas,10.0
4638,ND,1999,Hydroelectric,518.0
4639,ND,1998,Natural Gas,9.0
4640,ND,1998,Petroleum,62.0
4641,ND,1998,Coal,4086.0
4642,ND,1998,Hydroelectric,518.0
4643,ND,1997,Coal,4080.0
4644,ND,1997,Petroleum,118.0
4645,ND,1997,Natural Gas,9.0
4646,ND,1997,Hydroelectric,545.0
4647,ND,1996,Coal,3603.0
4648,ND,1996,Petroleum,68.0
4649,ND,1996,Natural Gas,10.0
4650,ND,1996,Hydroelectric,545.0
4651,ND,1995,Natural Gas,10.0
4652,ND,1995,Petroleum,69.0
4653,ND,1995,Coal,3880.0
4654,ND,1995,Hydroelectric,545.0
4655,ND,1994,Coal,3885.0
4656,ND,1994,Petroleum,66.0
4657,ND,1994,Natural Gas,13.0
4658,ND,1994,Hydroelectric,545.0
4659,ND,1993,Coal,3874.0
4660,ND,1993,Petroleum,65.0
4661,ND,1993,Hydroelectric,545.0
4662,ND,1993,Natural Gas,13.0
4663,ND,1992,Coal,3874.0
4664,ND,1992,Petroleum,65.0
4665,ND,1992,Hydroelectric,545.0
4666,ND,1992,Natural Gas,13.0
4667,ND,1991,Coal,3874.0
4668,ND,1991,Hydroelectric,545.0
4669,ND,1991,Natural Gas,10.0
4670,ND,1991,Petroleum,86.0
4671,ND,1990,Coal,3847.0
4672,ND,1990,Natural Gas,21.0
4673,ND,1990,Hydroelectric,545.0
4674,ND,1990,Petroleum,92.0
4675,NE,2021,Coal,3867.0
4676,NE,2021,Wind,2955.6
4677,NE,2021,Solar,32.1
4678,NE,2021,Petroleum,409.3
4679,NE,2021,Nuclear,770.0
4680,NE,2021,Natural Gas,1923.5
4681,NE,2021,Hydroelectric,279.7
4682,NE,2020,Coal,3867.0
4683,NE,2020,Wind,2575.8
4684,NE,2020,Solar,27.7
4685,NE,2020,Petroleum,351.5
4686,NE,2020,Nuclear,770.0
4687,NE,2020,Natural Gas,1959.2
4688,NE,2020,Hydroelectric,279.7
4689,NE,2018,Solar,18.0
4690,NE,2018,Wind,1700.2
4691,NE,2018,Coal,3867.0
4692,NE,2018,Hydroelectric,277.9
4693,NE,2018,Natural Gas,2013.0
4694,NE,2018,Nuclear,770.0
4695,NE,2018,Petroleum,322.0
4696,NE,2017,Natural Gas,2009.9
4697,NE,2017,Nuclear,770.0
4698,NE,2017,Petroleum,321.2
4699,NE,2017,Solar,15.6
4700,NE,2017,Wind,1417.4
4701,NE,2017,Coal,3817.3
4702,NE,2017,Hydroelectric,275.9
4703,NE,2016,Coal,3817.3
4704,NE,2016,Wind,1329.6
4705,NE,2016,Solar,6.3
4706,NE,2016,Petroleum,312.7
4707,NE,2016,Nuclear,771.5
4708,NE,2016,Natural Gas,2085.5
4709,NE,2016,Hydroelectric,175.9
4710,NE,2015,Natural Gas,1907.4
4711,NE,2015,Hydroelectric,277.9
4712,NE,2015,Coal,4016.0
4713,NE,2015,Wind,885.3
4714,NE,2015,Petroleum,313.7
4715,NE,2015,Nuclear,1242.1
4716,NE,2014,Coal,4167.9
4717,NE,2014,Wind,811.9
4718,NE,2014,Hydroelectric,277.8
4719,NE,2014,Natural Gas,1902.8
4720,NE,2014,Nuclear,1242.6
4721,NE,2014,Petroleum,313.7
4722,NE,2013,Natural Gas,1899.1
4723,NE,2013,Nuclear,1244.6
4724,NE,2013,Petroleum,315.3
4725,NE,2013,Wind,530.4
4726,NE,2013,Coal,4170.5
4727,NE,2013,Hydroelectric,277.8
4728,NE,2012,Natural Gas,1826.4
4729,NE,2012,Nuclear,1244.6
4730,NE,2012,Petroleum,314.8
4731,NE,2012,Wind,455.4
4732,NE,2012,Coal,4145.7
4733,NE,2012,Hydroelectric,275.3
4734,NE,2011,Nuclear,1244.5
4735,NE,2011,Natural Gas,1784.3
4736,NE,2011,Hydroelectric,278.2
4737,NE,2011,Coal,4160.2
4738,NE,2011,Wind,332.5
4739,NE,2011,Petroleum,363.2
4740,NE,2010,Coal,3932.2
4741,NE,2010,Natural Gas,1849.3
4742,NE,2010,Nuclear,1245.2
4743,NE,2010,Petroleum,387.1
4744,NE,2010,Wind,154.2
4745,NE,2010,Hydroelectric,278.0
4746,NE,2009,Wind,104.5
4747,NE,2009,Coal,3871.2
4748,NE,2009,Petroleum,387.1
4749,NE,2009,Nuclear,1252.1
4750,NE,2009,Natural Gas,1864.3
4751,NE,2009,Hydroelectric,278.0
4752,NE,2008,Natural Gas,1874.0
4753,NE,2008,Nuclear,1251.8
4754,NE,2008,Hydroelectric,277.9
4755,NE,2008,Petroleum,381.5
4756,NE,2008,Wind,24.7
4757,NE,2008,Coal,3203.7
4758,NE,2007,Coal,3204.0
4759,NE,2007,Wind,25.0
4760,NE,2007,Natural Gas,1889.0
4761,NE,2007,Hydroelectric,273.0
4762,NE,2007,Petroleum,330.0
4763,NE,2007,Nuclear,1240.0
4764,NE,2006,Coal,3204.0
4765,NE,2006,Wind,73.0
4766,NE,2006,Petroleum,642.0
4767,NE,2006,Nuclear,1238.0
4768,NE,2006,Natural Gas,1632.0
4769,NE,2006,Hydroelectric,272.0
4770,NE,2005,Natural Gas,1591.0
4771,NE,2005,Nuclear,1238.0
4772,NE,2005,Petroleum,640.0
4773,NE,2005,Wind,73.0
4774,NE,2005,Coal,3204.0
4775,NE,2005,Hydroelectric,269.0
4776,NE,2004,Coal,3204.0
4777,NE,2004,Wind,13.0
4778,NE,2004,Petroleum,639.0
4779,NE,2004,Nuclear,1232.0
4780,NE,2004,Natural Gas,1376.0
4781,NE,2004,Hydroelectric,266.0
4782,NE,2003,Natural Gas,1320.0
4783,NE,2003,Nuclear,1233.0
4784,NE,2003,Petroleum,638.0
4785,NE,2003,Wind,13.0
4786,NE,2003,Coal,3204.0
4787,NE,2003,Hydroelectric,268.0
4788,NE,2002,Wind,3.0
4789,NE,2002,Coal,3204.0
4790,NE,2002,Petroleum,639.0
4791,NE,2002,Nuclear,1234.0
4792,NE,2002,Natural Gas,815.0
4793,NE,2002,Hydroelectric,269.0
4794,NE,2001,Wind,4.0
4795,NE,2001,Coal,3189.0
4796,NE,2001,Petroleum,709.0
4797,NE,2001,Hydroelectric,264.0
4798,NE,2001,Natural Gas,726.0
4799,NE,2001,Nuclear,1234.0
4800,NE,2000,Coal,3189.0
4801,NE,2000,Hydroelectric,264.0
4802,NE,2000,Petroleum,638.0
4803,NE,2000,Nuclear,1234.0
4804,NE,2000,Natural Gas,729.0
4805,NE,2000,Wind,3.0
4806,NE,1999,Coal,3189.0
4807,NE,1999,Wind,2.0
4808,NE,1999,Petroleum,530.0
4809,NE,1999,Nuclear,1234.0
4810,NE,1999,Natural Gas,728.0
4811,NE,1999,Hydroelectric,295.0
4812,NE,1998,Natural Gas,714.0
4813,NE,1998,Nuclear,1245.0
4814,NE,1998,Petroleum,524.0
4815,NE,1998,Coal,3176.0
4816,NE,1998,Hydroelectric,299.0
4817,NE,1997,Coal,3159.0
4818,NE,1997,Petroleum,548.0
4819,NE,1997,Nuclear,1250.0
4820,NE,1997,Natural Gas,646.0
4821,NE,1997,Hydroelectric,299.0
4822,NE,1996,Coal,3119.0
4823,NE,1996,Petroleum,545.0
4824,NE,1996,Nuclear,1250.0
4825,NE,1996,Natural Gas,561.0
4826,NE,1996,Hydroelectric,299.0
4827,NE,1995,Natural Gas,667.0
4828,NE,1995,Nuclear,1254.0
4829,NE,1995,Petroleum,331.0
4830,NE,1995,Coal,3122.0
4831,NE,1995,Hydroelectric,299.0
4832,NE,1994,Petroleum,343.0
4833,NE,1994,Coal,3120.0
4834,NE,1994,Nuclear,1254.0
4835,NE,1994,Natural Gas,643.0
4836,NE,1994,Hydroelectric,299.0
4837,NE,1993,Coal,3111.0
4838,NE,1993,Petroleum,343.0
4839,NE,1993,Nuclear,1254.0
4840,NE,1993,Natural Gas,646.0
4841,NE,1993,Hydroelectric,300.0
4842,NE,1992,Nuclear,1254.0
4843,NE,1992,Petroleum,338.0
4844,NE,1992,Natural Gas,643.0
4845,NE,1992,Coal,3111.0
4846,NE,1992,Hydroelectric,300.0
4847,NE,1991,Coal,3095.0
4848,NE,1991,Hydroelectric,300.0
4849,NE,1991,Natural Gas,631.0
4850,NE,1991,Nuclear,1254.0
4851,NE,1991,Petroleum,311.0
4852,NE,1990,Coal,3102.0
4853,NE,1990,Hydroelectric,300.0
4854,NE,1990,Nuclear,1254.0
4855,NE,1990,Natural Gas,566.0
4856,NE,1990,Petroleum,371.0
4857,NH,2021,Coal,533.9
4858,NH,2021,Wind,211.9
4859,NH,2021,Solar,2.4
4860,NH,2021,Petroleum,94.0
4861,NH,2021,Nuclear,1248.1
4862,NH,2021,Natural Gas,1642.5
4863,NH,2021,Hydroelectric,504.0
4864,NH,2020,Coal,533.9
4865,NH,2020,Wind,211.9
4866,NH,2020,Solar,2.4
4867,NH,2020,Petroleum,94.0
4868,NH,2020,Nuclear,1247.8
4869,NH,2020,Natural Gas,1642.5
4870,NH,2020,Hydroelectric,504.0
4871,NH,2018,Natural Gas,1261.8
4872,NH,2018,Nuclear,1251.4
4873,NH,2018,Petroleum,494.2
4874,NH,2018,Coal,533.9
4875,NH,2018,Wind,183.1
4876,NH,2018,Hydroelectric,504.0
4877,NH,2017,Natural Gas,1635.0
4878,NH,2017,Nuclear,1249.1
4879,NH,2017,Petroleum,94.0
4880,NH,2017,Wind,183.1
4881,NH,2017,Coal,533.9
4882,NH,2017,Hydroelectric,504.8
4883,NH,2016,Coal,533.9
4884,NH,2016,Wind,183.1
4885,NH,2016,Petroleum,97.1
4886,NH,2016,Nuclear,1250.9
4887,NH,2016,Natural Gas,1635.0
4888,NH,2016,Hydroelectric,504.8
4889,NH,2015,Coal,533.9
4890,NH,2015,Wind,171.0
4891,NH,2015,Petroleum,498.0
4892,NH,2015,Nuclear,1247.9
4893,NH,2015,Natural Gas,1239.0
4894,NH,2015,Hydroelectric,504.8
4895,NH,2014,Wind,171.0
4896,NH,2014,Coal,533.9
4897,NH,2014,Petroleum,498.0
4898,NH,2014,Hydroelectric,521.3
4899,NH,2014,Natural Gas,1204.8
4900,NH,2014,Nuclear,1246.2
4901,NH,2013,Natural Gas,1204.8
4902,NH,2013,Nuclear,1246.2
4903,NH,2013,Petroleum,498.0
4904,NH,2013,Wind,171.0
4905,NH,2013,Coal,533.9
4906,NH,2013,Hydroelectric,514.4
4907,NH,2012,Natural Gas,1206.8
4908,NH,2012,Nuclear,1246.2
4909,NH,2012,Petroleum,498.0
4910,NH,2012,Wind,171.0
4911,NH,2012,Coal,533.9
4912,NH,2012,Hydroelectric,491.8
4913,NH,2011,Coal,546.3
4914,NH,2011,Wind,24.0
4915,NH,2011,Petroleum,499.2
4916,NH,2011,Nuclear,1246.2
4917,NH,2011,Natural Gas,1206.8
4918,NH,2011,Hydroelectric,493.3
4919,NH,2010,Coal,546.3
4920,NH,2010,Wind,24.0
4921,NH,2010,Natural Gas,1214.8
4922,NH,2010,Nuclear,1247.3
4923,NH,2010,Petroleum,500.6
4924,NH,2010,Hydroelectric,489.1
4925,NH,2009,Coal,527.9
4926,NH,2009,Wind,24.0
4927,NH,2009,Petroleum,500.6
4928,NH,2009,Nuclear,1247.3
4929,NH,2009,Natural Gas,1197.8
4930,NH,2009,Hydroelectric,498.0
4931,NH,2008,Coal,527.9
4932,NH,2008,Wind,24.0
4933,NH,2008,Petroleum,502.6
4934,NH,2008,Nuclear,1245.4
4935,NH,2008,Natural Gas,1204.7
4936,NH,2008,Hydroelectric,500.2
4937,NH,2007,Coal,528.0
4938,NH,2007,Petroleum,503.0
4939,NH,2007,Nuclear,1245.0
4940,NH,2007,Natural Gas,1341.0
4941,NH,2007,Hydroelectric,494.0
4942,NH,2006,Coal,528.0
4943,NH,2006,Petroleum,529.0
4944,NH,2006,Nuclear,1244.0
4945,NH,2006,Natural Gas,1354.0
4946,NH,2006,Hydroelectric,512.0
4947,NH,2005,Petroleum,529.0
4948,NH,2005,Coal,575.0
4949,NH,2005,Nuclear,1220.0
4950,NH,2005,Hydroelectric,507.0
4951,NH,2005,Natural Gas,1354.0
4952,NH,2004,Coal,575.0
4953,NH,2004,Petroleum,528.0
4954,NH,2004,Natural Gas,1354.0
4955,NH,2004,Nuclear,1159.0
4956,NH,2004,Hydroelectric,518.0
4957,NH,2003,Petroleum,513.0
4958,NH,2003,Coal,575.0
4959,NH,2003,Nuclear,1159.0
4960,NH,2003,Hydroelectric,511.0
4961,NH,2003,Natural Gas,1354.0
4962,NH,2002,Petroleum,497.0
4963,NH,2002,Coal,575.0
4964,NH,2002,Nuclear,1161.0
4965,NH,2002,Natural Gas,549.0
4966,NH,2002,Hydroelectric,514.0
4967,NH,2001,Petroleum,521.0
4968,NH,2001,Coal,575.0
4969,NH,2001,Nuclear,1161.0
4970,NH,2001,Hydroelectric,429.0
4971,NH,2001,Natural Gas,24.0
4972,NH,2000,Coal,575.0
4973,NH,2000,Petroleum,513.0
4974,NH,2000,Nuclear,1161.0
4975,NH,2000,Natural Gas,19.0
4976,NH,2000,Hydroelectric,444.0
4977,NH,1999,Coal,578.0
4978,NH,1999,Petroleum,530.0
4979,NH,1999,Nuclear,1161.0
4980,NH,1999,Natural Gas,9.0
4981,NH,1999,Hydroelectric,444.0
4982,NH,1998,Nuclear,1162.0
4983,NH,1998,Petroleum,534.0
4984,NH,1998,Coal,578.0
4985,NH,1998,Hydroelectric,444.0
4986,NH,1997,Coal,578.0
4987,NH,1997,Petroleum,526.0
4988,NH,1997,Nuclear,1162.0
4989,NH,1997,Hydroelectric,575.0
4990,NH,1996,Nuclear,1162.0
4991,NH,1996,Hydroelectric,564.0
4992,NH,1996,Coal,578.0
4993,NH,1996,Petroleum,524.0
4994,NH,1995,Nuclear,1155.0
4995,NH,1995,Petroleum,522.0
4996,NH,1995,Coal,578.0
4997,NH,1995,Hydroelectric,564.0
4998,NH,1994,Coal,578.0
4999,NH,1994,Petroleum,523.0
5000,NH,1994,Nuclear,1150.0
5001,NH,1994,Hydroelectric,564.0
5002,NH,1993,Coal,578.0
5003,NH,1993,Petroleum,519.0
5004,NH,1993,Nuclear,1150.0
5005,NH,1993,Hydroelectric,564.0
5006,NH,1992,Coal,578.0
5007,NH,1992,Hydroelectric,564.0
5008,NH,1992,Petroleum,518.0
5009,NH,1992,Nuclear,1150.0
5010,NH,1991,Coal,622.0
5011,NH,1991,Hydroelectric,557.0
5012,NH,1991,Nuclear,1150.0
5013,NH,1991,Petroleum,570.0
5014,NH,1990,Coal,622.0
5015,NH,1990,Nuclear,1150.0
5016,NH,1990,Hydroelectric,591.0
5017,NH,1990,Petroleum,585.0
5018,NJ,2021,Nuclear,3456.7
5019,NJ,2021,Natural Gas,11703.1
5020,NJ,2021,Hydroelectric,12.3
5021,NJ,2021,Coal,463.0
5022,NJ,2021,Wind,7.6
5023,NJ,2021,Solar,1024.0
5024,NJ,2021,Petroleum,107.7
5025,NJ,2020,Coal,463.0
5026,NJ,2020,Wind,7.6
5027,NJ,2020,Solar,949.9
5028,NJ,2020,Petroleum,307.7
5029,NJ,2020,Nuclear,3456.7
5030,NJ,2020,Natural Gas,11527.5
5031,NJ,2020,Hydroelectric,12.3
5032,NJ,2018,Natural Gas,11403.1
5033,NJ,2018,Nuclear,3500.2
5034,NJ,2018,Petroleum,396.6
5035,NJ,2018,Coal,609.0
5036,NJ,2018,Wind,7.6
5037,NJ,2018,Solar,764.8
5038,NJ,2018,Hydroelectric,12.3
5039,NJ,2017,Natural Gas,11500.7
5040,NJ,2017,Nuclear,4107.9
5041,NJ,2017,Petroleum,237.8
5042,NJ,2017,Solar,664.7
5043,NJ,2017,Wind,7.6
5044,NJ,2017,Coal,609.0
5045,NJ,2017,Hydroelectric,12.3
5046,NJ,2016,Coal,1245.0
5047,NJ,2016,Wind,7.6
5048,NJ,2016,Solar,606.6
5049,NJ,2016,Petroleum,233.8
5050,NJ,2016,Nuclear,4107.9
5051,NJ,2016,Natural Gas,12012.9
5052,NJ,2016,Hydroelectric,12.3
5053,NJ,2015,Coal,1245.0
5054,NJ,2015,Wind,7.6
5055,NJ,2015,Solar,443.6
5056,NJ,2015,Petroleum,293.3
5057,NJ,2015,Nuclear,4107.9
5058,NJ,2015,Natural Gas,11973.8
5059,NJ,2015,Hydroelectric,12.3
5060,NJ,2014,Solar,395.2
5061,NJ,2014,Wind,7.6
5062,NJ,2014,Coal,1870.0
5063,NJ,2014,Petroleum,1124.4
5064,NJ,2014,Hydroelectric,12.3
5065,NJ,2014,Natural Gas,11217.0
5066,NJ,2014,Nuclear,4110.1
5067,NJ,2013,Natural Gas,10585.2
5068,NJ,2013,Nuclear,4107.5
5069,NJ,2013,Petroleum,1308.4
5070,NJ,2013,Solar,337.9
5071,NJ,2013,Wind,7.5
5072,NJ,2013,Coal,1988.8
5073,NJ,2013,Hydroelectric,3.3
5074,NJ,2012,Natural Gas,10613.4
5075,NJ,2012,Nuclear,4114.5
5076,NJ,2012,Petroleum,1313.9
5077,NJ,2012,Solar,236.1
5078,NJ,2012,Wind,7.5
5079,NJ,2012,Coal,2006.6
5080,NJ,2012,Hydroelectric,3.3
5081,NJ,2011,Coal,2000.9
5082,NJ,2011,Wind,7.5
5083,NJ,2011,Solar,152.7
5084,NJ,2011,Petroleum,1380.9
5085,NJ,2011,Nuclear,4112.7
5086,NJ,2011,Natural Gas,10093.0
5087,NJ,2011,Hydroelectric,5.4
5088,NJ,2010,Coal,2036.4
5089,NJ,2010,Wind,7.5
5090,NJ,2010,Solar,27.7
5091,NJ,2010,Natural Gas,10198.5
5092,NJ,2010,Nuclear,4107.5
5093,NJ,2010,Petroleum,1351.2
5094,NJ,2010,Hydroelectric,3.9
5095,NJ,2009,Hydroelectric,5.7
5096,NJ,2009,Coal,2064.5
5097,NJ,2009,Wind,7.5
5098,NJ,2009,Solar,13.2
5099,NJ,2009,Petroleum,1362.2
5100,NJ,2009,Nuclear,4107.5
5101,NJ,2009,Natural Gas,10288.1
5102,NJ,2008,Coal,2054.0
5103,NJ,2008,Wind,7.5
5104,NJ,2008,Solar,3.5
5105,NJ,2008,Petroleum,1514.2
5106,NJ,2008,Nuclear,4107.5
5107,NJ,2008,Natural Gas,10158.5
5108,NJ,2008,Hydroelectric,3.9
5109,NJ,2007,Coal,2054.0
5110,NJ,2007,Wind,8.0
5111,NJ,2007,Solar,2.0
5112,NJ,2007,Petroleum,1345.0
5113,NJ,2007,Nuclear,3984.0
5114,NJ,2007,Natural Gas,10298.0
5115,NJ,2007,Hydroelectric,4.0
5116,NJ,2006,Coal,2124.0
5117,NJ,2006,Wind,8.0
5118,NJ,2006,Petroleum,1810.0
5119,NJ,2006,Nuclear,3984.0
5120,NJ,2006,Natural Gas,10385.0
5121,NJ,2006,Hydroelectric,5.0
5122,NJ,2005,Coal,2077.0
5123,NJ,2005,Petroleum,1782.0
5124,NJ,2005,Hydroelectric,3.0
5125,NJ,2005,Natural Gas,9058.0
5126,NJ,2005,Nuclear,3984.0
5127,NJ,2004,Coal,2124.0
5128,NJ,2004,Natural Gas,8608.0
5129,NJ,2004,Nuclear,3972.0
5130,NJ,2004,Petroleum,2814.0
5131,NJ,2004,Hydroelectric,12.0
5132,NJ,2003,Coal,2124.0
5133,NJ,2003,Hydroelectric,14.0
5134,NJ,2003,Petroleum,3207.0
5135,NJ,2003,Nuclear,3908.0
5136,NJ,2003,Natural Gas,8447.0
5137,NJ,2002,Petroleum,2533.0
5138,NJ,2002,Coal,2124.0
5139,NJ,2002,Nuclear,3875.0
5140,NJ,2002,Natural Gas,9233.0
5141,NJ,2002,Hydroelectric,13.0
5142,NJ,2001,Petroleum,2445.0
5143,NJ,2001,Coal,2088.0
5144,NJ,2001,Nuclear,3875.0
5145,NJ,2001,Hydroelectric,12.0
5146,NJ,2001,Natural Gas,6951.0
5147,NJ,2000,Coal,2008.0
5148,NJ,2000,Natural Gas,7832.0
5149,NJ,2000,Petroleum,1962.0
5150,NJ,2000,Nuclear,3862.0
5151,NJ,2000,Hydroelectric,13.0
5152,NJ,1999,Coal,2126.0
5153,NJ,1999,Petroleum,2747.0
5154,NJ,1999,Nuclear,3862.0
5155,NJ,1999,Natural Gas,6891.0
5156,NJ,1999,Hydroelectric,13.0
5157,NJ,1998,Natural Gas,6010.0
5158,NJ,1998,Nuclear,3862.0
5159,NJ,1998,Petroleum,3608.0
5160,NJ,1998,Coal,2141.0
5161,NJ,1998,Hydroelectric,13.0
5162,NJ,1997,Coal,2118.0
5163,NJ,1997,Petroleum,3956.0
5164,NJ,1997,Nuclear,3862.0
5165,NJ,1997,Natural Gas,5963.0
5166,NJ,1997,Hydroelectric,13.0
5167,NJ,1996,Coal,2112.0
5168,NJ,1996,Natural Gas,7113.0
5169,NJ,1996,Hydroelectric,13.0
5170,NJ,1996,Petroleum,2884.0
5171,NJ,1996,Nuclear,3862.0
5172,NJ,1995,Natural Gas,7418.0
5173,NJ,1995,Nuclear,3862.0
5174,NJ,1995,Petroleum,2930.0
5175,NJ,1995,Coal,2112.0
5176,NJ,1995,Hydroelectric,13.0
5177,NJ,1994,Petroleum,3007.0
5178,NJ,1994,Coal,2117.0
5179,NJ,1994,Nuclear,3862.0
5180,NJ,1994,Natural Gas,7008.0
5181,NJ,1994,Hydroelectric,13.0
5182,NJ,1993,Coal,1906.0
5183,NJ,1993,Petroleum,3252.0
5184,NJ,1993,Nuclear,3853.0
5185,NJ,1993,Natural Gas,6845.0
5186,NJ,1993,Hydroelectric,13.0
5187,NJ,1992,Hydroelectric,13.0
5188,NJ,1992,Coal,1644.0
5189,NJ,1992,Natural Gas,6194.0
5190,NJ,1992,Petroleum,3441.0
5191,NJ,1992,Nuclear,3853.0
5192,NJ,1991,Coal,1652.0
5193,NJ,1991,Hydroelectric,13.0
5194,NJ,1991,Natural Gas,5412.0
5195,NJ,1991,Nuclear,3853.0
5196,NJ,1991,Petroleum,3409.0
5197,NJ,1990,Coal,1652.0
5198,NJ,1990,Hydroelectric,13.0
5199,NJ,1990,Nuclear,3863.0
5200,NJ,1990,Natural Gas,4664.0
5201,NJ,1990,Petroleum,3828.0
5202,NM,2021,Coal,2387.0
5203,NM,2021,Wind,4265.9
5204,NM,2021,Solar,738.7
5205,NM,2021,Petroleum,186.7
5206,NM,2021,Natural Gas,3128.4
5207,NM,2021,Hydroelectric,82.7
5208,NM,2021,Geothermal,8.6
5209,NM,2020,Coal,2387.0
5210,NM,2020,Wind,2557.9
5211,NM,2020,Solar,733.8
5212,NM,2020,Petroleum,46.0
5213,NM,2020,Natural Gas,3274.1
5214,NM,2020,Hydroelectric,82.7
5215,NM,2020,Geothermal,8.6
5216,NM,2018,Hydroelectric,82.9
5217,NM,2018,Natural Gas,3265.3
5218,NM,2018,Petroleum,48.0
5219,NM,2018,Solar,561.4
5220,NM,2018,Wind,1815.4
5221,NM,2018,Coal,2640.0
5222,NM,2018,Geothermal,8.6
5223,NM,2017,Hydroelectric,82.9
5224,NM,2017,Natural Gas,3280.4
5225,NM,2017,Petroleum,52.4
5226,NM,2017,Solar,521.3
5227,NM,2017,Wind,1764.5
5228,NM,2017,Coal,2634.0
5229,NM,2017,Geothermal,1.6
5230,NM,2016,Coal,3471.0
5231,NM,2016,Wind,1112.3
5232,NM,2016,Solar,471.3
5233,NM,2016,Petroleum,66.9
5234,NM,2016,Natural Gas,3290.4
5235,NM,2016,Hydroelectric,82.9
5236,NM,2016,Geothermal,1.6
5237,NM,2015,Coal,3471.0
5238,NM,2015,Wind,1062.3
5239,NM,2015,Solar,315.4
5240,NM,2015,Petroleum,66.9
5241,NM,2015,Natural Gas,3399.0
5242,NM,2015,Hydroelectric,82.9
5243,NM,2015,Geothermal,1.6
5244,NM,2014,Coal,3471.0
5245,NM,2014,Wind,812.3
5246,NM,2014,Geothermal,1.6
5247,NM,2014,Hydroelectric,82.9
5248,NM,2014,Natural Gas,3382.9
5249,NM,2014,Petroleum,66.9
5250,NM,2014,Solar,249.6
5251,NM,2013,Natural Gas,3380.5
5252,NM,2013,Petroleum,23.4
5253,NM,2013,Solar,192.0
5254,NM,2013,Wind,777.5
5255,NM,2013,Coal,3471.0
5256,NM,2013,Hydroelectric,82.9
5257,NM,2013,Geothermal,1.6
5258,NM,2012,Natural Gas,3308.6
5259,NM,2012,Petroleum,4.4
5260,NM,2012,Solar,160.6
5261,NM,2012,Wind,777.5
5262,NM,2012,Coal,4031.0
5263,NM,2012,Hydroelectric,82.9
5264,NM,2011,Coal,3990.0
5265,NM,2011,Wind,750.2
5266,NM,2011,Solar,129.5
5267,NM,2011,Petroleum,4.4
5268,NM,2011,Natural Gas,3290.7
5269,NM,2011,Hydroelectric,82.9
5270,NM,2010,Natural Gas,3297.5
5271,NM,2010,Petroleum,24.4
5272,NM,2010,Solar,30.2
5273,NM,2010,Wind,699.8
5274,NM,2010,Coal,3990.0
5275,NM,2010,Hydroelectric,81.9
5276,NM,2009,Coal,3976.9
5277,NM,2009,Wind,597.4
5278,NM,2009,Hydroelectric,81.9
5279,NM,2009,Natural Gas,3302.4
5280,NM,2009,Petroleum,28.4
5281,NM,2008,Wind,495.5
5282,NM,2008,Petroleum,28.4
5283,NM,2008,Natural Gas,3380.5
5284,NM,2008,Hydroelectric,81.9
5285,NM,2008,Coal,3956.9
5286,NM,2007,Wind,494.0
5287,NM,2007,Petroleum,28.0
5288,NM,2007,Coal,3957.0
5289,NM,2007,Natural Gas,2634.0
5290,NM,2007,Hydroelectric,82.0
5291,NM,2006,Wind,494.0
5292,NM,2006,Coal,3957.0
5293,NM,2006,Petroleum,28.0
5294,NM,2006,Hydroelectric,82.0
5295,NM,2006,Natural Gas,2535.0
5296,NM,2005,Coal,3957.0
5297,NM,2005,Wind,404.0
5298,NM,2005,Natural Gas,1994.0
5299,NM,2005,Petroleum,37.0
5300,NM,2005,Hydroelectric,82.0
5301,NM,2004,Petroleum,45.0
5302,NM,2004,Wind,264.0
5303,NM,2004,Coal,3937.0
5304,NM,2004,Natural Gas,1950.0
5305,NM,2004,Hydroelectric,82.0
5306,NM,2003,Natural Gas,2009.0
5307,NM,2003,Hydroelectric,82.0
5308,NM,2003,Coal,3942.0
5309,NM,2003,Petroleum,45.0
5310,NM,2003,Wind,204.0
5311,NM,2002,Natural Gas,1877.0
5312,NM,2002,Petroleum,25.0
5313,NM,2002,Coal,3942.0
5314,NM,2002,Hydroelectric,82.0
5315,NM,2001,Coal,3942.0
5316,NM,2001,Petroleum,10.0
5317,NM,2001,Natural Gas,1617.0
5318,NM,2001,Hydroelectric,82.0
5319,NM,2000,Coal,3942.0
5320,NM,2000,Petroleum,37.0
5321,NM,2000,Natural Gas,1530.0
5322,NM,2000,Hydroelectric,82.0
5323,NM,1999,Hydroelectric,82.0
5324,NM,1999,Coal,3942.0
5325,NM,1999,Petroleum,9.0
5326,NM,1999,Natural Gas,1497.0
5327,NM,1998,Hydroelectric,81.0
5328,NM,1998,Natural Gas,1448.0
5329,NM,1998,Petroleum,81.0
5330,NM,1998,Coal,3913.0
5331,NM,1997,Coal,3901.0
5332,NM,1997,Petroleum,89.0
5333,NM,1997,Natural Gas,1362.0
5334,NM,1997,Hydroelectric,60.0
5335,NM,1996,Coal,3901.0
5336,NM,1996,Petroleum,90.0
5337,NM,1996,Natural Gas,1257.0
5338,NM,1996,Hydroelectric,58.0
5339,NM,1995,Natural Gas,1189.0
5340,NM,1995,Petroleum,110.0
5341,NM,1995,Coal,3901.0
5342,NM,1995,Hydroelectric,58.0
5343,NM,1994,Coal,3901.0
5344,NM,1994,Petroleum,82.0
5345,NM,1994,Natural Gas,1080.0
5346,NM,1994,Hydroelectric,58.0
5347,NM,1993,Coal,3901.0
